song_id,song_name,billboard,artist_updated,artist_id,popularity,explicit,song_type
3pQD6KlZPRM0unU42aPT2r,Popsicle,Jan & Dean,Jan & Dean,0pqGj6vO9YHsXuZmaJaP2Y,20,FALSE,Solo
4QccnEpAIJUEhOo6XrWqwE,You Can't Roller Skate In A Buffalo Herd,Roger Miller,Roger Miller,1RP2UpEaRzkF0Id3JigqD8,40,FALSE,Solo
0HUXNNP8y5gEnG17VMdU09,I'm a Nut,Leroy Pullins,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,0,FALSE,Solo
6ozkTvpSzrRK9vJCMksza3,"Past, Present & Future",The Shangri-Las,The Shangri-Las,1WvziZcLLYLoMMdmQx7qcN,23,FALSE,Solo
3Nlc2eNqvkBZSLLKhoSEYc,I Love Onions,Susan Christie,Susan Christie,2HrnWNplSXSbwjlRdcDQkB,0,FALSE,Solo
0wZGRRJEPYylLtO9LGg4UX,Teenager's Prayer,Joe Simon,Joe Simon,5HRSYURV6LFFRCjAtiK0py,0,FALSE,Solo
3FuF9ae9kkhpV0M9Za17aU,I Love You 1000 Times,The Platters,The Platters,6KWcxMWVNVIYbdOQyJtsSy,26,FALSE,Solo
3fMt2d233szyKPYL7Znact,Hey You! Little Boo-Ga-Loo,Chubby Checker,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,10,FALSE,Solo
6nV8TBu4eb4H4o8IlNIjx2,Drive My Car,Bob Kuban And The In-Men,Bob Kuban & The In-Men,6mvCluPyR7DZS5PTHNjp5O,0,FALSE,Solo
30dMTr9lf6E4l3TOx9DBG0,Love Attack,James Carr,James Carr,59fzcTUsoozikLmRY1SwHS,21,FALSE,Solo
0wI1ns7CExv731nIns8Zea,Takin' All I Can Get,Mitch Ryder And The Detroit Wheels,Mitch Ryder and The Detroit Wheels,4d22O5s2UK1KzIoZRR8NZk,2,FALSE,Solo
1rAE0Jf4uJ08ZebPhhRe66,Don't Bring Me Down,The Animals,The Animals,3ICflSq6ZgYAIrm2CTkfVP,30,FALSE,Solo
3ZDbmRLv2ARuGDdWxUxv7P,Rain,The Beatles,The Heinz,3tuddWagieTq2MTic3QUI0,0,FALSE,Solo
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,75,FALSE,Solo
06pHc7CA972wOVBuZTspd5,Land of Milk and Honey,The Vogues,The Vogues,0Ma8KxtvoIDSU5fHtuTS9F,3,FALSE,Solo
5qszdP0FG79T5xxzApkf7n,Let's Go Get Stoned,Ray Charles,Uros Perich Perry,7xFjxHe0ck6xGeT0tXmpSM,8,FALSE,Solo
2uCCZiwQZbQc9c9Ec8eZhh,Oh How Happy,Shades Of Blue,Shades Of Blue,3mrPUMTaGsRrW8JA66x7oi,6,FALSE,Solo
0VwK5pLjwFPy8FSEC1htp9,Barefootin',Robert Parker,Robert Parker,7FlUCXHUxNEOk2exJUiqp1,38,FALSE,Solo
5MES8pWN75QiZaFCdaHtp1,He,The Righteous Brothers,The Righteous Brothers,4b0WsB47XCa9F83BmwQ7WX,24,FALSE,Solo
3CPNbSbr5N0p32ACDKq30h,Younger Girl,The Critters,The Critters,3TBg6CCsmr6vhkk323TBDN,22,FALSE,Solo
411vUrHjNn3AaajARVzeYt,Not Responsible,Tom Jones,Tom Jones,1T0wRBO0CK0vK8ouUMqEl5,33,FALSE,Solo
6Zm5PvVME1y7KspQUiSrH5,Younger Girl,The Hondells,The Hondells,0iiY1woiw7gL0gbd1Isc17,2,FALSE,Solo
0PrXe1sVQoYMeP70ZjEyP1,I Only Have Eyes For You,The Lettermen,The Lettermen,3lzlUccNrekC1oFPCjNIOX,25,FALSE,Solo
6oP8Ps4asdwDGhQ59t6UFA,Painter,Lou Christie,Lou Christie,5bLcI9Jo6RyrrHzG9veVyn,3,FALSE,Solo
4Qt72B2X8eUTlRCUFegoaF,Freddie Feelgood (And His Funky Little Five Piece Band,Ray Stevens,Ray Stevens,7MpUvihmfilIxyN20kXwQj,5,FALSE,Solo
0byOqNZN9ailhoORv5Ps0Z,I Am a Rock,Simon & Garfunkel,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,56,FALSE,Solo
7oYwC9wuaO6leVsxjd54b0,Hold On! I'm a Comin',Sam & Dave,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,0,FALSE,Solo
06YcuDoEZvMcxgzvtzJTz4,Did You Ever Have to Make up Your Mind?,"('Did You Ever Have To Make Up Your Mind?', ""The Lovin' Spoonful"")",The Lovin' Spoonful,7CCn4PFRRRZF127jtCBAUe,37,FALSE,Solo
1M6AwCSEreUZddHSomDNUj,Double Shot (Of My Baby's Love),"(""Double Shot (Of My Baby's Love)"", ""Swingin' Medallions"")",The Swingin' Medallions,1z53qNFpD23ucu5R20Q9Cq,18,FALSE,Solo
2FqVUZc8DSxibYFtTiOI26,The More I See You,Chris Montez,Chris Montez,0QRgfCLzSR9GyCjXboWQTA,43,FALSE,Solo
4lFgJ8ZMAu8npJbNp2TpB8,Loving You Is Sweeter Than Ever,Four Tops,Four Tops,7fIvjotigTGWqjIz6EP1i4,35,FALSE,Solo
774FgCxWI5rdmLbjJn2lfj,Day for Decision,Johnny Sea,Johnny Sea,0dnNNF6wo3lyqyyqdoLiDp,3,FALSE,Solo
1OmmggYv8baTID6VtbJexT,Ninety-Nine and One-Half (Won't Do),Wilson Pickett,Wilson Pickett,0N5PyKJzS3M1XNlaCL7bbE,13,FALSE,Solo
5Ugpl0C3Syh0ndKivv6Yr5,Peter Rabbit,Dee Jay And The Runaways,Dee Jay & The Runaways,5RwNX6WnevSEPIwr1AkiRu,4,FALSE,Solo
23DITgKYutJaurSN3EAZ2Z,My Lover's Prayer,Otis Redding,Otis Redding,60df5JBRRPcnSpsIMxxwQm,41,FALSE,Solo
4naJ8j7Lm2XeH60VBX6Q7V,High on Love,The Knickerbockers,The Knickerbockers,3L13VZ9rCpmR1p7p6A2WGu,0,FALSE,Solo
1k7H5tJLsWrDp2B6rMQZh4,Sweet Talkin' Guy,The Chiffons,The Chiffons,05sIdEkXAYDbDDdv3T56Oj,34,FALSE,Solo
55TAMPcVRoKJMAge37tkhr,Oh Yeah,The Shadows Of Knight,The Shadows Of Knight,0NRN3tnDVDspHMCfyu2ZwT,23,FALSE,Solo
5dtSxx4lCv7F9kQMJyuZdG,A Groovy Kind Of Love,The Mindbenders,The Mindbenders,16QtUGLCcAypi0eZJsu0zd,26,FALSE,Solo
6fuqcFBVbRJx7F2D849fXh,Girl In Love,The Outsiders,The Outsiders,5Odrl8RJfCf0km0UaRI4cR,8,FALSE,Solo
3BIJA1amR1UN8BKlPsJ0ag,Take This Heart Of Mine,Marvin Gaye,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,17,FALSE,Solo
6DfQ5isWcsabpShWiMhBpP,"Neighbor, Neighbor",Jimmy Hughes,Jimmy Hughes,0Ac3Vb2xO8UGlSHlll7RFE,12,FALSE,Solo
3J8zkekpRJfZiLZ1aNoxmA,My Little Red Book,Love,Love,3Q6OOkfssqoMSTtl11J5Uk,14,FALSE,Solo
6ZarwCcXk7Kn9ZoE3CJWF1,What Am I Going To Do Without Your Love,Martha & The Vandellas,Martha Reeves & The Vandellas,1Pe5hlKMCTULjosqZ6KanP,17,FALSE,Solo
4IAUtu08gKQtOcQWKklPct,Grim Reaper of Love,The Turtles,The Turtles,2VIoWte1HPDbZ2WqHd2La7,9,FALSE,Solo
47QwkqwlMoFi9XFB7YX81q,Everybody Loves a Nut,Johnny Cash,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,18,FALSE,Solo
2MIL3ekW2l2baTgtJEZCLV,All These Things,The Uniques,The Uniques,2vnmWPg9yLXtO3u9P8SBmA,1,FALSE,Solo
7fGDRMXPnn97sYuEyUzU9n,Crying,Jay & The Americans,Jay & The Americans,0DAqhikcMKLo2lPADVz2fs,1,FALSE,Solo
3FJ3H9sDzeCbEv7hgEaOV3,Green Grass,Gary Lewis And The Playboys,Gary Lewis & The Playboys,0XTxadWXVyfB8eTIYOjMYj,0,FALSE,Solo
51FpzuGkRYXFgsE2zXt9av,When a Man Loves a Woman,Percy Sledge,Percy Sledge,3rRmDmzPcAFwcUDvG5gBqO,64,FALSE,Solo
6OsmDwpK0xagwi3wM3tzKk,Mama,B.J. Thomas,B.J. Thomas,0uUNzXylqsZdmFDwdxaP1V,14,FALSE,Solo
6QiyJ8pU1TNFZdDYLBtvKd,When a Woman Loves a Man,Esther Phillips,Esther Phillips,0WZ7IgzdjPvwFdjDjjuZm7,2,FALSE,Solo
6wEmmb5oISQQQwh4kFwEUp,It's an Uphill Climb (To the Bottom),Walter Jackson,Walter Jackson,0is49Iy1V6aUJYQgUYpr6x,5,FALSE,Solo
77z4q3Shdd9magojRl0cKF,It's That Time Of The Year,Len Barry,Len Barry,7mXnN0kZ67wigGTn1OuNkD,0,FALSE,Solo
5llZqDjRHnn5pAUswFqQCf,(I'm A) Road Runner,Jr. Walker & The All Stars,Jr. Walker & The All Stars,1rHh0AI30JhKrbzKIFjFNd,49,FALSE,Solo
3SQ9Hb9rfpJ02AWfaOPhpy,"It's A Man's, Man's, Man's World",James Brown And The Famous Flames,James Brown & The Famous Flames,32r72WOqqRO1DtSznId7Lr,60,FALSE,Solo
07GpPzN1AAk1mLBLpnK12b,I Love You Drops,Vic Dana,Vic Dana,26LmRGHptm85F27BZwOSt7,7,FALSE,Solo
1IDnb9YirBHT4OpQTanvWv,It's Over,Jimmie Rodgers,Jimmie Rodgers,7bKOOOKEkE918wKOQEhYnp,4,FALSE,Solo
5mAEsRTNFL1oohqK8CmTyw,"Monday, Monday",The Mamas & The Papas,The Mamas & The Papas,1bs7HoMkSyQwcobCpE9KpN,22,FALSE,Solo
2YxAmt1HGP4yueh1fHswgg,The Last Word in Lonesome Is Me,Eddy Arnold,Eddy Arnold,5QsUbpxSE8lCZ5ga5rnD22,5,FALSE,Solo
5bwuzsgjBzeJCGMPnS2VJa,S.Y.S.L.J.F.M.(The Letter Song),Joe Tex,Joe Tex,5TbXjzD8tYgMD5JU2g2F8q,1,FALSE,Solo
1XGHVTHZ5JwPSIkyA4naB3,Better Use Your Head,Little Anthony And The Imperials,Little Anthony & The Imperials,3PF1KBeHYb14yKgsiE693V,31,FALSE,Solo
480657GXYWD0Od9OuD96p2,Think Of Me,Buck Owens and The Buckaroos,Buck Owens & The Buckaroos,41GBMTInlbb2bey1N6VAzV,1,FALSE,Solo
5kKxDZd22sD2vO3TCWSfP6,Good Time Charlie,Bobby Bland,"Bobby ""Blue"" Bland",48nwxUvPJZkm8uPa7xMzmj,2,FALSE,Solo
3u7n1FGFhlUEZrjCmwwepe,Come On And See Me,Tammi Terrell,Tammi Terrell,75jNCko3SnEMI5gwGqrbb8,37,FALSE,Solo
3g9731HiHbDvSwxVf7R2CZ,Don’t Touch Me,Jeannie Seely,Jeannie Seely,0i9f82nIFjrLnnsf2YX3vY,10,FALSE,Solo
6cGWnETSKdUw8JU8MxKv5W,I'll Be Gone,Pozo Seco Singers,Pozo Seco Singers,25FIeQrCQgGCv2JzuzwzNx,4,FALSE,Solo
7BkAlVpGwXXl3sYNn5OoJ7,Rainy Day Women #12 & 35,Bob Dylan,Bob Dylan,74ASZWbe4lXaubB36ztrGX,47,FALSE,Solo
59tAS0swoeibMJQzySh6FH,Love Is Like An Itching In My Heart,The Supremes,The Supremes,57bUPid8xztkieZfS7OlEV,36,FALSE,Solo
5O0ibxlu6WLiDr7Q2n8EuI,Come On Let's Go,The McCoys,The McCoys,6etIM3JbzGPxTdfNWWfsVH,21,FALSE,Solo
3EQM6RIkUZ3nVI8mTVwIvY,Come Running Back,Dean Martin,Dean Martin,49e4v89VmlDcFCMyDv9wQ9,31,FALSE,Solo
5e5vU8SzgEWmRsEaQWD3c3,Take Some Time Out For Love,The Isley Brothers,The Isley Brothers,53QzNeFpzAaXYnrDBbDrIp,25,FALSE,Solo
56aCFmwTdm1me0suarfiWn,There's No Living Without Your Loving,Peter And Gordon,Peter And Gordon,6lHC2EQMEMZiEmSfFloarn,9,FALSE,Solo
7EiWrR27y0mfzEJrsoSwQU,One Too Many Mornings,Beau Brummels,The Beau Brummels,4DQj1q0unpi9KF8jO1Wqks,7,FALSE,Solo
10IBTu8gY4srVpgqSuHz8Q,I Need Love,Barbara Mason,Barbara Mason,5PmZd7YOaUgQwhOja44fmZ,32,FALSE,Solo
7hw7kSeJkgwb9XVHoU8Xt7,The Sun Ain't Gonna Shine (Anymore),The Walker Bros.,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,0,FALSE,Solo
4stZrgsWWwI9GQucGa51Er,Sloop John B,The Beach Boys,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,31,FALSE,Solo
3l35DNYvWELcX1z1DIZ6Tf,"How Does That Grab You, Darlin'?",Nancy Sinatra,Nancy Sinatra,3IZrrNonYELubLPJmqOci2,28,FALSE,Solo
5BEEi7v08yDnRESkq66HCj,Backstage,Gene Pitney,Gene Pitney,3ap1NzHNV9QA1x1V6z3gSe,1,FALSE,Solo
7s86NGzMGu3nTeVUSg5vRh,The Ballad of Irving,Frank Gallop,Frank Gallop,7BZbKaR9vuecC1eDYGFoL7,3,FALSE,Solo
0kYqTzbLCdlEdAL3snnZHM,I Know You Better Than That,Bobby Goldsboro,Bobby Goldsboro,5gPEo032lzARtzuVqJIm9o,2,FALSE,Solo
1d1TLrFSsn7ixoVHqB2ufD,Mame,Bobby Darin,Paul Vann,6OOyv8pNWEhHNPqnIZsHHw,0,FALSE,Solo
51vOsQ5ZSYoLBdw6fFFFgH,Evol-Not Love,The Five Americans,The Five Americans,4B7Kwlv6J5QpJ44vB6STUF,0,FALSE,Solo
6Y93DEf2OkUgksFCGHr8Zx,Everyday I Have To Cry,The Gentrys,The Gentrys,7CX29P9at96WXxJ89hqZ24,0,FALSE,Solo
1pp2MANeCj96KbGUVKw6Tt,Come And Get Me,Jackie DeShannon,Jackie DeShannon,0iVed2Qu7dmL0pIYCj1Xw8,0,FALSE,Solo
1Ue3APUo73Ail1ha8ZPEY7,Mame,Louis Armstrong,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,4,FALSE,Solo
5WNcnqDpO5asMaDIthIcu1,Gloria,Shadows Of Knight,The Shadows Of Knight,0NRN3tnDVDspHMCfyu2ZwT,36,FALSE,Solo
2BGNomqCxEDcXyxf8bg27k,Eight Miles High,The Byrds,The Byrds,1PCZpxHJz7WAMF8EEq8bfc,54,FALSE,Solo
3peoP2TbSPGAjYdUj7pyAr,Let's Start All Over Again,Ronnie Dove,Ronnie Dove,3KzYAUHiKXCKpisQgRD2Ja,0,FALSE,Solo
060jwmfFofVHAcYk7Gpswz,Twinkle Toes,Roy Orbison,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,5,FALSE,Solo
1LYHlAYMXfCxgMcuI38kfc,Let Me Be Good to You,Carla Thomas,Carla Thomas,1QAGLCom3FHTTiuRFsjzOj,23,FALSE,Solo
5Qm5fwmi7kq1bIVYFcjDap,Truly Julie's Blues (I'll Be There),Bob Lind,Bob Lind,5W6gs1V54kOPUgBxBLkY1z,10,FALSE,Solo
3OmHk1OUKWqtZbcRhupyis,Just A Little Misunderstanding,The Contours,The Contours,2ugPdplEWBmyU6EcIzlcY1,36,FALSE,Solo
5RODyaBQJ1CpksgR7abWb6,Heart's Desire,Billy Joe Royal,Billy Joe Royal,4WFTfNjxQYskBioYk39r9n,9,FALSE,Solo
5bRidBxrHWaxcSKWXW6j1X,He Will Break Your Heart,The Righteous Brothers,The Righteous Brothers,4b0WsB47XCa9F83BmwQ7WX,5,FALSE,Solo
6IXva8soXlB8LPWdqAX2Hg,Leaning On The Lamp Post,"('Leaning On The Lamp Post', ""Herman's Hermits"")",Herman's Hermits,48YxSlb23RAaCd4RyHcV9V,0,FALSE,Solo
7GEL5dZbLQhJGrDtfPeHHz,Band Of Gold,Mel Carter,Mel Carter,3CgsVtt7tP8iduzkTCfel9,15,FALSE,Solo
5ZHOiRqKOzgFMfMAu8cwzp,(You're My) Soul And Inspiration,The Righteous Brothers,The Righteous Brothers,4b0WsB47XCa9F83BmwQ7WX,45,FALSE,Solo
7i4rIZqwNg4wtmYO6SDKru,Time Won't Let Me,The Outsiders,The Outsiders,5Odrl8RJfCf0km0UaRI4cR,36,FALSE,Solo
4wUEyxnu0u0r5Ht2zLI79b,Shapes of Things,The Yardbirds,The Yardbirds,2lxX1ivRYp26soIavdG9bX,46,FALSE,Solo
5jvOidS5JKiA1WKvtNcmgL,Nothing's Too Good For My Baby,Stevie Wonder,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,27,FALSE,Solo
2DS20dL4AkzYS9yPt4hnxv,You're The One,The Marvelettes,The Marvelettes,0MponVSpW81oLvJZ53vYZH,18,FALSE,Solo
2ORuzegtD2CQ1cpAooRb4X,Gloria,Them,Them,5BaHqGtf6UAZnHfqdPaTDA,30,FALSE,Solo
788Qk4xRInJH4pz7Kargs4,Love Takes A Long Time Growing,Deon Jackson,Deon Jackson,1MAzauDIpGIacm1p6x2zQe,0,FALSE,Solo
5SNecHuDWzdg7myOXrVk3x,Headline News,Edwin Starr,Edwin Starr,1B8AXU6gIIafpyLEpbcv1u,17,FALSE,Solo
1157yaYcDmuqBYm9hSqbwF,So Much Love,Steve Alaimo,Steve Alaimo,3mnvGu4mOJr5MVVPtvaZo6,0,FALSE,Solo
0PCpJL0tXxgjE5kbOnj9R0,So Much Love,Ben E. King,Ben E. King,3plJVWt88EqjvtuB4ZDRV3,5,FALSE,Solo
0BhbbbNTK2W7voVHSbR1In,Love's Made A Fool Of You,Bobby Fuller Four,The Bobby Fuller Four,5XoM6cP8fQykllfuK5V5TR,25,FALSE,Solo
5ye0SF8kP6SufJHzBMISpu,I'll Take Good Care Of You,Garnet Mimms,Garnet Mimms,4ZCIgBrYKaZyj4j1H0Lr4E,5,FALSE,Solo
75miYzXfHBB7Bb8zbLMzFZ,Bang Bang (My Baby Shot Me Down),Cher,Cher,72OaDtakiy6yFqkt4TsiFt,33,FALSE,Solo
2xxug7ArSbSvki7Azzv6yN,Love Me With All Your Heart,The Bachelors,The Bachelors,0qDtyCZRYrja9CoeHXV6FD,5,FALSE,Solo
1QA87heeDbPCXNanBmZOla,"I'm Comin' Home, Cindy",Trini Lopez,Trini Lopez,5FlTKgucbhHvlJVf0pnvOv,1,FALSE,Solo
2onP5RqgOTcNqpT8FNo6pm,I Can't Grow Peaches on a Cherry Tree,Just Us,Just Us,6gZBuGRyiyGkAVFCJAWdMk,0,FALSE,Solo
0955BzJf4FAaaQqjLyxhyE,History Repeats Itself,Buddy Starcher,Buddy Starcher,4n2kb5iYdGkbWDRrObBbjZ,1,FALSE,Solo
066xERn6hvqrL88dtCowFX,She Blew A Good Thing,The Poets,The Poets,11XZpCBI7ExNNqmQoSgcJU,19,FALSE,Solo
78JlD9PKDckLNq0ouu0DZM,Distant Drums,Jim Reeves,Jim Reeves,2Ev0e8GUIX4u7d9etNLTXg,39,FALSE,Solo
32fWqBY388oQqEtDCXKMil,I Can't Let Go,The Hollies,The Hollies,6waa8mKu91GjzD4NlONlNJ,27,FALSE,Solo
20UF6FRt78ROd6WgncPehW,The Cruel War,"Peter, Paul & Mary","Peter, Paul and Mary",6yrBBtqX2gKCHCrZOYBDrB,7,FALSE,Solo
6XB9L1nzsoHvB2igECVjGe,Remember The Rain,Bob Lind,Bob Lind,5W6gs1V54kOPUgBxBLkY1z,5,FALSE,Solo
0iA3xXSkSCiJywKyo1UKjQ,Louie Louie,The Kingsmen,The Kingsmen,2iIn8H3l2NNBNHFpYKWbfo,66,FALSE,Solo
1k9rx6o8vBnaWTBoYsjM68,"Sam, You Made The Pants Too Long",Barbra Streisand,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,12,FALSE,Solo
0DR10fyEwXFUfgqbTksOvK,Rhapsody In The Rain,Lou Christie,Lou Christie,5bLcI9Jo6RyrrHzG9veVyn,25,FALSE,Solo
3c06k9x6MHHdPQi3ix68yF,Daydream,"('Daydream', ""The Lovin' Spoonful"")",The Lovin' Spoonful,7CCn4PFRRRZF127jtCBAUe,53,FALSE,Solo
69ZsP4mKoJ6cql6qZKnyYy,Together Again,Ray Charles,Uros Perich Perry,7xFjxHe0ck6xGeT0tXmpSM,6,FALSE,Solo
6EdGkH1mk7dKIgc3CKgo7F,A Sign of the Times,Petula Clark,Petula Clark,6nKqt1nbSBEq3iUXD1Xgz8,25,FALSE,Solo
54dLJWk0He1SHiNaBXUav1,Tippy Toeing,The Harden Trio,The Harden Trio,4NpvTrjODQU5pCxWeMlXQc,11,FALSE,Solo
6NcwmwYsgGpZSwu8ENB1zo,Till The End Of The Day,The Kinks,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,12,FALSE,Solo
08N0hvArDHEbZJ9dHuzy35,He Cried,The Shangri-Las,The Shangri-Las,1WvziZcLLYLoMMdmQx7qcN,18,FALSE,Solo
7pir1moW7WDjpGPc92UA68,You've Got My Mind Messed Up,James Carr,James Carr,59fzcTUsoozikLmRY1SwHS,34,FALSE,Solo
10u9028SSfRyIKxV4xrzsg,Darling Baby,The Elgins,The Elgins,0CMVsLgjlp9Tk02TikMAQK,46,FALSE,Solo
1CPT5iULjqtTNH4Qa72IT3,Pin The Tail On The Donkey,Paul Peek,Paul Peek,3sApeD3m6bde6Ay7zrQJQ3,0,FALSE,Solo
5c6rDV3jYpoEGuDWbOQBap,Still,The Sunrays,The Sunrays,7rC9fjh6fYA1yYRR2Hl7yP,0,FALSE,Solo
18F1Hhz5HmbFoCVLM0D2fW,The Big Hurt,Del Shannon,Del Shannon,3c8WoNjBfyLJhFObE6RHgs,17,FALSE,Solo
1gXmKCfRhKi35b3AFtSDWj,Frankie and Johnny,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,19,FALSE,Solo
5c33j1xFVOL4G24zxYhssB,This Old Heart Of Mine (Is Weak For You),The Isley Brothers,The Isley Brothers,53QzNeFpzAaXYnrDBbDrIp,63,FALSE,Solo
5zEOctjZVWt0HgB82S1tEq,I Hear Trumpets Blow,The Tokens,Jay Siegel's Tokens,7HATwrAZrNiGq0Y94RS6TS,0,FALSE,Solo
5QlPl0Lak7dPF2PBpZcnyV,What Now My Love,Herb Alpert & The Tijuana Brass,Herb Alpert & The Tijuana Brass,09L3cUdx0hq6qn5bKuJJ4I,26,FALSE,Solo
1jzXztfAxE9Y5Mk1U8qDay,Caroline No,Brian Wilson,Brian Gari,6k1GqwM1hgoMlrz4MfjCs6,0,FALSE,Solo
5nRaqQ7rhWwZR7lk75qqLa,Somewhere,Len Barry,Len Barry,7mXnN0kZ67wigGTn1OuNkD,0,FALSE,Solo
0LPktZB3MiZ5QGrOpzTION,Please Don't Stop Loving Me,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,22,FALSE,Solo
5n4Pz0tBeKQkZj5CubLHK6,A Lover's Concerto,Sarah Vaughan,Sarah Vaughan,1bgyxtWjZwA5PQlDsvs9b8,28,FALSE,Solo
6N5S5zo5l63PEmuhyCbwjl,Real Humdinger,J.J. Barnes,J.J. Barnes,2hIOIluaknpeTzdniBzj8A,2,FALSE,Solo
7d5UJFsmgvLRPxbMPza0Mt,Bad Eye,Willie Mitchell,Willie Mitchell,3EkURHRbSZWjatYLo36NMS,8,FALSE,Solo
782vPjnKnArAMoYF8JUTkO,Mine Exclusively,The Olympics,The Olympics,3KtW4xANJkgfEnFgMxaj8h,7,FALSE,Solo
7zd7QV2lCDGGmwOxMiULVY,Woman,Peter And Gordon,Peter And Gordon,6lHC2EQMEMZiEmSfFloarn,28,FALSE,Solo
0jWXT38hw26r6D83w37ESJ,California Dreamin',The Mamas & The Papas,The Mamas & The Papas,1bs7HoMkSyQwcobCpE9KpN,28,FALSE,Solo
4vrJj3JH0FUZGrdsKARGuI,19th Nervous Breakdown,The Rolling Stones,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,20,FALSE,Solo
7qnX6mlylOFWHf75EkfGw7,Nowhere Man,The Beatles,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,42,FALSE,Solo
38LsFyA0gKC68wcrBpKMm1,Little Latin Lupe Lu,Mitch Ryder And The Detroit Wheels,Mitch Ryder and The Detroit Wheels,4d22O5s2UK1KzIoZRR8NZk,16,FALSE,Solo
2oRrCQ8ZT2kNlRPoXsy2Ji,Sure Gonna Miss Her,Gary Lewis And The Playboys,Gary Lewis & The Playboys,0XTxadWXVyfB8eTIYOjMYj,0,FALSE,Solo
4Xl2PrS3DJqqSKXCo6Uhv9,Homeward Bound,Simon & Garfunkel,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,61,FALSE,Solo
0fmNiN85g1XF1NemAGY7G2,Spanish Flea,Herb Alpert & The Tijuana Brass,Herb Alpert & The Tijuana Brass,09L3cUdx0hq6qn5bKuJJ4I,47,FALSE,Solo
4dihWVHHo4eDBrRTEa4kAF,Think I'll Go Somewhere And Cry Myself To Sleep,Al Martino,Al Martino,7egNqIGRldMzifHoh8pib6,4,FALSE,Solo
3uKzh0rSPw719iFizQo6YW,One Track Mind,The Knickerbockers,The Knickerbockers,3L13VZ9rCpmR1p7p6A2WGu,12,FALSE,Solo
7a0w5dglnfrmnYjLx9ZsQ9,Young Lovers,Lesley Gore,Lesley Gore,08b2PA6eFyugsWAk41eQKZ,3,FALSE,Solo
3xeKbryeUCn0VzHHjWo2hh,Memories Are Made of This,The Drifters,The Drifters,1FqqOl9itIUpXr4jZPIVoT,0,FALSE,Solo
3osIiNeeYjPJrIbl24qw4G,I Surrender,Fontella Bass,Fontella Bass,6k3YMXJ1MJLgUEAlSPC6hA,20,FALSE,Solo
53qO57yx0LA4Cotli9WlLl,Let's Go Steady Again,Sam Cooke,Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,19,FALSE,Solo
3pWaNmStHraLZ8bpM2xMiD,"634-5789 (Soulsville, U.S.A.)",Wilson Pickett,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,0,FALSE,Solo
2nwCO1PqpvyoFIvq3Vrj8N,These Boots Are Made For Walkin',Nancy Sinatra,Nancy Sinatra,3IZrrNonYELubLPJmqOci2,65,FALSE,Solo
6S89ZitemdRnIshumKqpyt,Walkin' My Cat Named Dog,Norma Tanega,Norma Tanega,4nlQA3jNE8cukTo6CdyCWP,32,FALSE,Solo
5OTatKb2vxXf9jsWF34VpX,Magic Town,The Vogues,The Vogues,0Ma8KxtvoIDSU5fHtuTS9F,19,FALSE,Solo
6o2FF4ArSHzLaLNxWxUndK,You Baby,The Turtles,The Turtles,2VIoWte1HPDbZ2WqHd2La7,27,FALSE,Solo
7eDkH4dgrAPSNrrkztzYHR,Baby Scratch My Back,Slim Harpo,Slim Harpo,36hwOoNPgnsKnhoMBYpJrJ,1,FALSE,Solo
7if0VkmcVzQjpbpXl8MOjw,Love Makes the World Go Round,Deon Jackson,Deon Jackson,1MAzauDIpGIacm1p6x2zQe,23,FALSE,Solo
49tqyhwvGuhjFklMq6BMBI,The Love You Save (May Be Your Own),Joe Tex,Joe Tex,5TbXjzD8tYgMD5JU2g2F8q,43,FALSE,Solo
1jqWp0Inx1hAfRFGnlJEGO,Helpless,Kim Weston,Kim Weston,71pUA2TXf3JHUPUgsjLtuL,33,FALSE,Solo
0NEJfQhRJ9GSeBWkUKn2Wv,Outside The Gates Of Heaven,Lou Christie,Lou Christie,5bLcI9Jo6RyrrHzG9veVyn,0,FALSE,Solo
2pIhOwhpKagalKdP89hMEo,Killer Joe,The Kingsmen,The Kingsmen,2iIn8H3l2NNBNHFpYKWbfo,14,FALSE,Solo
